season,game_id,wl,fg_pct,fg2p_pct,fg3p_pct,freethrow_pct,off_rebounds,def_rebounds,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,tot_points,home_away
1999,29901119,W,0.524,0.56,0.143,0.759,13,28,41,25,8,5,12,20,109,Home
1999,29901134,L,0.419,0.431818182,0.2,0.8,16,29,45,19,12,2,16,32,107,Away
1999,29901142,L,0.364,0.355263158,0.417,0.824,19,28,47,17,11,7,15,28,97,Away
1999,29901164,L,0.474,0.492307692,0.385,0.586,9,26,35,27,12,1,12,22,96,Home
1999,29901187,L,0.381,0.405405405,0.2,0.667,11,27,38,25,13,5,16,18,88,Home
2000,20000011,W,0.405,0.394366197,0.5,0.737,14,41,55,18,11,5,21,22,96,Home
2000,20000025,L,0.4,0.409638554,0.333,0.607,16,35,51,21,7,14,15,29,97,Away
2000,20000045,L,0.41,0.404494382,0.438,0.545,21,25,46,22,9,7,7,22,105,Home
2000,20000071,L,0.418,0.426666667,0.25,0.68,9,37,46,20,5,3,31,18,84,Away
2000,20000085,L,0.429,0.443037975,0.333,0.694,18,37,55,21,7,1,24,32,107,Home
2000,20000099,L,0.5,0.567164179,0.154,0.654,13,36,49,27,8,5,32,29,99,Home
2000,20000105,L,0.333,0.31884058,0.417,0.692,13,28,41,19,12,6,13,22,86,Away
2000,20000116,L,0.378,0.376623377,0.385,0.773,13,27,40,22,18,3,11,18,90,Away
2000,20000129,W,0.43,0.458333333,0.143,0.92,15,31,46,20,6,9,15,20,92,Away
2000,20000144,L,0.345,0.371428571,0.214,0.526,13,28,41,17,5,3,12,14,71,Away
2000,20000158,W,0.422,0.435897436,0.2,0.692,18,35,53,20,5,8,15,15,89,Home
2000,20000168,L,0.376,0.373493976,0.4,0.895,18,23,41,19,10,0,21,25,91,Away
2000,20000179,L,0.372,0.368421053,0.4,0.5,12,38,50,16,6,10,15,23,74,Away
2000,20000190,W,0.573,0.611940299,0.25,0.578,12,34,46,34,11,7,13,24,114,Home
2000,20000215,L,0.375,0.38028169,0.333,0.714,15,22,37,18,5,3,15,24,83,Away
2000,20000220,W,0.474,0.516666667,0.313,0.688,12,32,44,16,9,9,16,22,99,Home
2000,20000241,L,0.33,0.358974359,0.154,0.64,20,32,52,21,10,3,13,19,78,Home
2000,20000247,L,0.462,0.513157895,0.2,0.714,15,22,37,30,6,5,12,23,102,Away
2000,20000267,W,0.521,0.524390244,0.5,0.7,14,23,37,34,12,7,19,25,125,Home
2000,20000281,L,0.414,0.434210526,0.273,0.63,18,18,36,23,6,4,20,25,92,Home
2000,20000290,L,0.5,0.555555556,0.278,0.731,16,20,36,24,10,3,16,30,114,Away
2000,20000310,L,0.404,0.405405405,0.4,0.682,22,27,49,23,6,4,19,25,93,Home
2000,20000324,L,0.4,0.428571429,0.111,0.824,21,25,46,26,9,3,10,19,95,Home
2000,20000344,L,0.461,0.555555556,0.0,0.789,9,28,37,19,11,3,19,26,85,Home
2000,20000358,W,0.518,0.554054054,0.273,0.763,16,26,42,29,15,7,11,17,120,Home
2000,20000380,L,0.355,0.369047619,0.222,0.826,20,30,50,15,10,3,14,18,87,Away
2000,20000391,W,0.443,0.441176471,0.455,0.769,11,32,43,19,12,2,17,16,95,Away
2000,20000411,L,0.494,0.485714286,0.529,0.789,12,23,35,25,9,1,12,21,110,Home
2000,20000425,W,0.532,0.560606061,0.364,0.583,12,32,44,25,9,2,13,20,100,Home
2000,20000437,W,0.45,0.5,0.0,0.714,18,27,45,20,9,1,20,19,102,Away
2000,20000457,L,0.417,0.451219512,0.214,0.895,15,35,50,30,11,5,14,20,100,Home
2000,20000465,W,0.463,0.457142857,0.5,0.778,11,39,50,24,6,6,17,16,100,Away
2000,20000473,L,0.377,0.393939394,0.273,0.775,15,31,46,21,12,4,18,29,92,Away
2000,20000487,L,0.43,0.47761194,0.167,0.8,12,34,46,16,4,4,20,19,78,Away
2000,20000510,L,0.43,0.470588235,0.278,0.944,18,23,41,18,11,3,19,19,96,Away
2000,20000523,L,0.443,0.46875,0.333,0.679,8,40,48,18,3,4,17,24,94,Away
2000,20000546,L,0.44,0.456140351,0.389,0.778,14,25,39,26,8,4,18,24,101,Home
2000,20000563,L,0.461,0.479452055,0.375,0.696,13,27,40,25,8,2,13,21,104,Home
2000,20000570,W,0.443,0.492537313,0.167,0.912,14,32,46,25,13,3,16,23,103,Away
2000,20000584,W,0.403,0.37037037,0.478,0.75,10,33,43,26,11,4,25,24,94,Home
2000,20000597,L,0.315,0.333333333,0.25,0.708,17,21,38,15,15,6,14,23,78,Away
2000,20000606,W,0.459,0.5,0.294,0.788,14,36,50,17,17,4,18,21,109,Home
2000,20000617,L,0.444,0.445945946,0.44,0.667,14,30,44,35,13,2,12,20,105,Home
2000,20000637,L,0.376,0.402597403,0.25,0.611,15,32,47,22,6,6,13,18,85,Home
2000,20000643,L,0.317,0.333333333,0.182,0.542,27,31,58,22,10,6,14,17,79,Away
2000,20000673,L,0.451,0.46875,0.389,0.667,13,34,47,23,4,5,21,19,95,Away
2000,20000687,L,0.395,0.409090909,0.333,0.667,9,28,37,17,11,4,13,24,85,Away
2000,20000703,W,0.402,0.422535211,0.313,0.583,20,31,51,21,11,8,13,20,89,Home
2000,20000720,L,0.402,0.38961039,0.5,0.615,11,39,50,22,6,2,18,17,83,Home
2000,20000735,L,0.38,0.430379747,0.077,0.72,15,27,42,22,11,6,11,21,89,Away
2000,20000741,L,0.413,0.470588235,0.083,0.857,16,27,43,22,8,1,20,19,79,Home
2000,20000756,L,0.358,0.3625,0.333,0.692,23,34,57,19,8,2,16,25,91,Home
2000,20000765,L,0.438,0.458823529,0.273,0.6,17,26,43,30,11,10,12,17,102,Away
2000,20000780,L,0.414,0.397435897,0.556,0.875,10,25,35,22,10,2,11,15,91,Away
2000,20000789,L,0.363,0.38961039,0.214,0.778,20,27,47,22,5,2,15,13,83,Away
2000,20000805,L,0.449,0.475609756,0.143,0.56,15,23,38,26,8,6,11,14,95,Away
2000,20000811,W,0.461,0.485714286,0.167,0.542,9,37,46,23,10,8,19,18,84,Away
2000,20000831,L,0.455,0.5,0.235,0.875,16,31,47,25,12,8,18,20,101,Home
2000,20000851,L,0.413,0.432098765,0.273,0.667,16,26,42,23,8,6,14,16,91,Away
2000,20000860,L,0.376,0.390804598,0.167,0.857,22,21,43,17,9,4,17,23,95,Away
2000,20000871,L,0.376,0.4,0.231,0.571,20,30,50,22,8,3,15,24,85,Home
2000,20000894,L,0.316,0.347826087,0.1,0.647,19,34,53,14,8,8,24,27,73,Away
2000,20000904,L,0.395,0.430555556,0.111,0.941,11,28,39,16,12,6,20,19,81,Away
2000,20000917,L,0.361,0.337837838,0.556,0.5,17,30,47,19,6,6,15,22,79,Home
2000,20000933,L,0.358,0.367647059,0.308,0.656,21,20,41,17,10,7,16,20,83,Home
2000,20000949,L,0.327,0.337078652,0.222,0.556,24,29,53,21,6,5,12,16,76,Away
2000,20000964,L,0.419,0.430379747,0.357,0.842,21,33,54,26,1,6,13,22,99,Home
2000,20000983,L,0.469,0.5,0.143,0.654,12,30,42,26,10,10,17,19,94,Home
2000,20001002,W,0.392,0.402298851,0.3,0.75,20,41,61,24,8,7,13,25,103,Home
2000,20001015,L,0.366,0.369047619,0.333,0.727,17,29,46,26,15,7,12,16,87,Home
2000,20001031,L,0.439,0.458823529,0.308,0.588,15,17,32,28,16,3,11,25,100,Away
2000,20001039,L,0.351,0.361445783,0.273,0.833,21,24,45,23,8,4,10,16,89,Away
2000,20001057,L,0.34,0.344827586,0.308,0.75,23,27,50,20,6,3,15,21,87,Away
2000,20001080,L,0.337,0.361445783,0.0,0.692,24,28,52,11,8,5,20,15,78,Home
2000,20001095,L,0.347,0.364705882,0.2,0.657,25,20,45,17,17,9,20,22,91,Home
2000,20001108,L,0.36,0.371794872,0.25,0.667,22,30,52,19,7,2,17,22,76,Home
2000,20001123,L,0.41,0.41025641,0.4,0.692,17,25,42,15,8,1,15,24,88,Away
2000,20001131,L,0.532,0.547945205,0.333,0.833,10,19,29,23,11,4,16,23,101,Away
2000,20001145,L,0.413,0.430232558,0.167,0.6,23,31,54,22,6,18,8,16,92,Away
2000,20001152,L,0.38,0.401960784,0.0,0.706,30,29,59,21,5,3,15,21,94,Home
2000,20001168,L,0.417,0.435897436,0.167,0.714,15,24,39,20,11,5,14,29,101,Home
2000,20001188,L,0.304,0.307692308,0.273,0.615,33,28,61,21,7,10,15,22,81,Home
2001,20100017,L,0.42,0.432432432,0.286,0.773,12,29,41,17,9,8,15,20,87,Away
2001,20100025,L,0.493,0.492537313,0.5,0.619,16,32,48,24,8,11,23,19,101,Home
2001,20100044,W,0.429,0.438202247,0.333,0.742,21,28,49,23,6,7,16,31,110,Away
2001,20100049,W,0.385,0.382716049,0.4,0.629,28,37,65,22,7,3,20,17,96,Home
2001,20100064,L,0.322,0.3125,0.4,0.732,20,32,52,19,8,5,13,18,92,Away
2001,20100078,W,0.52,0.514705882,0.571,0.794,12,33,45,22,9,3,23,30,109,Away
2001,20100086,W,0.427,0.40625,0.545,0.769,12,41,53,21,5,5,17,20,90,Away
2001,20100098,W,0.436,0.428571429,0.5,0.636,16,33,49,16,10,9,24,30,86,Away
2001,20100115,L,0.37,0.416666667,0.0,0.667,20,39,59,17,6,10,17,20,82,Home
2001,20100129,L,0.415,0.454545455,0.25,0.826,20,27,47,16,7,4,23,17,91,Away
2001,20100139,W,0.395,0.394366197,0.4,0.704,17,29,46,28,6,6,12,24,93,Home
2001,20100153,L,0.313,0.319444444,0.273,0.682,17,24,41,19,8,6,18,18,70,Home
2001,20100178,L,0.362,0.382716049,0.231,0.633,26,22,48,19,9,8,18,25,90,Away
2001,20100191,W,0.494,0.52173913,0.357,0.667,11,40,51,28,8,10,13,16,101,Home
2001,20100201,L,0.443,0.457142857,0.389,0.84,20,30,50,26,6,6,17,27,106,Away
2001,20100208,L,0.4,0.411764706,0.333,0.789,12,29,41,16,9,4,18,24,83,Away
2001,20100236,L,0.398,0.428571429,0.0,0.421,17,32,49,16,3,5,21,22,82,Home
2001,20100244,L,0.366,0.364705882,0.375,0.786,21,24,45,19,10,3,18,25,93,Away
2001,20100260,W,0.392,0.38028169,0.5,0.75,23,26,49,16,12,10,17,18,93,Home
2001,20100274,L,0.425,0.452054795,0.143,0.741,16,25,41,25,6,2,14,18,89,Home
2001,20100283,L,0.459,0.457627119,0.467,0.765,14,24,38,15,11,9,24,26,101,Away
2001,20100294,L,0.38,0.391304348,0.3,0.742,16,31,47,20,4,7,20,15,86,Away
2001,20100312,L,0.463,0.459459459,0.5,0.676,17,34,51,22,3,4,14,29,100,Home
2001,20100330,W,0.481,0.515151515,0.273,0.615,15,35,50,22,10,3,22,18,93,Home
2001,20100336,L,0.429,0.470588235,0.111,0.581,12,29,41,15,6,0,19,25,85,Away
2001,20100356,W,0.481,0.473684211,0.667,0.767,12,34,46,19,11,9,19,18,101,Home
2001,20100370,L,0.452,0.443037975,0.5,0.63,22,32,54,27,9,6,18,26,108,Home
2001,20100378,W,0.432,0.453333333,0.167,0.756,16,33,49,23,9,2,13,18,105,Away
2001,20100399,W,0.439,0.447368421,0.333,0.75,16,41,57,19,8,8,21,23,101,Home
2001,20100414,L,0.375,0.395833333,0.125,0.636,30,24,54,18,7,10,8,20,93,Home
2001,20100435,L,0.4,0.424657534,0.143,0.825,14,27,41,21,4,5,15,18,98,Away
2001,20100444,L,0.381,0.397849462,0.0,0.757,21,21,42,15,7,5,10,25,102,Away
2001,20100459,L,0.488,0.475,0.667,0.636,11,24,35,27,10,3,11,22,109,Away
2001,20100470,L,0.37,0.414285714,0.091,0.852,9,30,39,8,9,4,14,27,84,Away
2001,20100487,L,0.356,0.394736842,0.091,0.81,18,31,49,16,8,6,14,20,97,Home
2001,20100526,L,0.408,0.461538462,0.091,0.762,20,30,50,14,9,6,24,24,79,Home
2001,20100543,W,0.46,0.455696203,0.5,0.733,22,26,48,27,17,7,8,26,117,Home
2001,20100555,L,0.429,0.44047619,0.286,0.607,14,28,42,20,10,3,16,26,97,Away
2001,20100569,L,0.525,0.535211268,0.444,0.7,11,36,47,24,8,9,22,33,102,Home
2001,20100576,L,0.468,0.457142857,0.571,0.852,14,26,40,20,6,5,19,28,99,Home
2001,20100596,W,0.473,0.519480519,0.214,0.818,22,29,51,25,7,6,15,26,107,Home
2001,20100620,L,0.34,0.367088608,0.2,0.682,21,36,57,18,10,9,18,18,82,Home
2001,20100631,L,0.421,0.435897436,0.353,0.556,16,28,44,21,7,6,18,24,96,Away
2001,20100655,L,0.396,0.406976744,0.3,0.864,19,24,43,21,12,7,15,26,98,Away
2001,20100671,L,0.449,0.454545455,0.417,0.632,12,25,37,28,7,6,11,18,97,Home
2001,20100685,L,0.423,0.455882353,0.2,0.864,18,22,40,18,7,3,17,16,87,Home
2001,20100715,W,0.383,0.421052632,0.222,0.696,18,43,61,21,7,11,18,23,92,Home
2001,20100731,L,0.41,0.46031746,0.25,0.839,19,27,46,14,7,6,18,32,99,Home
2001,20100744,L,0.367,0.380952381,0.313,0.689,15,36,51,18,7,17,18,23,94,Home
2001,20100753,L,0.441,0.494252874,0.133,0.793,24,28,52,27,8,8,14,27,115,Away
2001,20100759,L,0.41,0.410958904,0.4,0.729,20,30,50,18,9,7,22,26,107,Away
2001,20100780,L,0.554,0.579710145,0.429,0.7,9,23,32,25,5,9,13,23,112,Away
2001,20100786,L,0.385,0.417721519,0.167,0.864,12,30,42,20,10,12,15,14,91,Away
2001,20100801,L,0.353,0.359550562,0.308,0.7,17,36,53,20,9,12,11,40,97,Home
2001,20100817,W,0.451,0.483333333,0.273,0.827,17,44,61,22,10,9,30,27,110,Home
2001,20100831,L,0.44,0.46835443,0.25,0.806,20,29,49,26,11,3,18,18,108,Home
2001,20100837,L,0.481,0.514705882,0.273,0.667,20,23,43,19,6,6,18,23,95,Away
2001,20100859,L,0.404,0.37804878,0.714,0.611,15,33,48,20,7,3,18,19,88,Away
2001,20100881,W,0.427,0.454545455,0.25,0.879,16,42,58,20,8,4,13,20,108,Away
2001,20100889,L,0.494,0.52173913,0.357,0.621,14,32,46,23,8,5,16,23,105,Away
2001,20100901,L,0.407,0.416666667,0.333,0.692,16,29,45,14,5,5,13,17,96,Away
2001,20100907,L,0.437,0.479452055,0.214,0.71,15,32,47,13,8,5,18,26,101,Away
2001,20100926,L,0.409,0.418918919,0.357,0.758,13,35,48,17,8,6,14,31,102,Home
2001,20100943,L,0.481,0.523076923,0.286,0.714,13,29,42,16,8,5,19,19,100,Home
2001,20100955,L,0.434,0.479166667,0.357,0.645,17,27,44,26,3,6,16,22,96,Home
2001,20100964,L,0.486,0.525423729,0.308,0.655,11,18,29,23,9,2,19,21,93,Away
2001,20100978,L,0.414,0.424657534,0.357,0.76,15,31,46,17,4,3,10,26,96,Home
2001,20100991,L,0.444,0.5,0.263,0.703,10,27,37,24,9,12,14,23,103,Away
2001,20101001,L,0.424,0.459459459,0.278,0.875,14,20,34,18,8,7,11,22,104,Home
2001,20101013,W,0.518,0.558823529,0.353,0.808,12,36,48,29,6,8,15,27,115,Away
2001,20101017,L,0.4,0.382352941,0.455,0.654,18,38,56,25,9,3,18,22,99,Away
2001,20101037,L,0.448,0.441176471,0.474,0.667,14,33,47,23,5,6,18,29,103,Away
2001,20101043,L,0.415,0.475609756,0.0,0.75,21,29,50,23,11,5,15,17,99,Away
2001,20101066,W,0.541,0.553846154,0.5,0.556,12,30,42,23,8,6,13,22,107,Home
2001,20101092,W,0.466,0.5,0.286,0.667,16,38,54,20,10,11,20,29,108,Home
2001,20101098,L,0.443,0.493333333,0.154,0.667,10,29,39,26,6,7,19,12,86,Away
2001,20101112,L,0.42,0.432835821,0.381,0.733,14,29,43,22,5,7,11,23,93,Home
2001,20101130,L,0.447,0.470588235,0.333,0.621,24,28,52,26,13,4,18,21,116,Home
2001,20101145,L,0.449,0.507936508,0.2,0.64,14,28,42,22,8,7,26,24,89,Away
2001,20101153,L,0.476,0.453125,0.556,0.619,13,34,47,29,7,7,22,32,101,Home
2001,20101174,L,0.478,0.506493506,0.333,0.813,8,27,35,20,9,6,11,22,106,Away
2001,20101189,W,0.47,0.465753425,0.5,0.857,9,38,47,25,11,10,14,25,107,Home
2002,20200017,W,0.482,0.472972973,0.556,0.808,18,28,46,25,7,10,18,24,106,Home
2002,20200030,L,0.429,0.472972973,0.1,0.69,21,34,55,25,6,11,21,23,93,Home
2002,20200040,L,0.375,0.363636364,0.412,0.816,12,31,43,14,6,9,18,27,92,Away
2002,20200050,L,0.36,0.322033898,0.433,0.793,17,33,50,16,11,6,14,25,100,Away
2002,20200057,L,0.346,0.385714286,0.0,0.905,11,28,39,13,8,6,17,21,73,Away
2002,20200077,L,0.464,0.5,0.0,0.897,12,26,38,14,10,7,17,22,104,Away
2002,20200089,L,0.439,0.46031746,0.368,0.893,17,27,44,22,8,7,15,26,104,Away
2002,20200096,W,0.466,0.474358974,0.4,0.846,17,36,53,30,5,7,17,25,108,Away
2002,20200113,L,0.404,0.445945946,0.2,0.783,16,31,47,21,8,4,14,17,93,Home
2002,20200127,L,0.366,0.402597403,0.188,0.545,20,39,59,18,5,4,17,24,89,Away
2002,20200137,W,0.585,0.585714286,0.583,0.821,17,35,52,31,7,5,15,29,135,Home
2002,20200147,L,0.345,0.333333333,0.444,0.714,21,33,54,18,9,8,18,19,89,Home
2002,20200165,W,0.476,0.493506494,0.2,0.656,18,33,51,20,8,10,18,27,100,Home
2002,20200179,L,0.329,0.375,0.24,0.804,17,31,48,16,8,6,15,23,91,Home
2002,20200215,L,0.33,0.346666667,0.25,0.667,25,26,51,17,6,7,14,25,84,Home
2002,20200224,W,0.403,0.40625,0.375,0.838,13,26,39,16,18,6,20,23,92,Away
2002,20200237,W,0.429,0.452054795,0.273,0.758,17,36,53,26,10,10,25,21,100,Home
2002,20200255,W,0.508,0.481481481,0.667,0.87,9,33,42,20,4,9,19,20,110,Home
2002,20200268,L,0.398,0.416666667,0.348,0.8,18,24,42,22,11,9,20,21,98,Home
2002,20200288,L,0.43,0.426470588,0.44,0.781,22,33,55,30,5,3,15,29,116,Home
2002,20200305,W,0.494,0.471428571,0.615,0.762,13,27,40,25,6,4,14,23,106,Home
2002,20200317,L,0.392,0.4375,0.2,0.606,14,32,46,18,5,4,21,26,85,Away
2002,20200331,L,0.514,0.527272727,0.467,0.542,7,25,32,17,9,8,17,23,92,Away
2002,20200345,L,0.389,0.452054795,0.118,0.792,14,33,47,18,8,3,11,21,91,Away
2002,20200366,W,0.5,0.506329114,0.333,0.8,15,32,47,19,8,9,12,23,111,Home
2002,20200380,L,0.512,0.514705882,0.5,0.895,12,28,40,21,7,3,18,18,111,Home
2002,20200394,L,0.36,0.355263158,0.385,0.594,24,31,55,13,7,3,19,21,88,Away
2002,20200416,W,0.423,0.420289855,0.444,0.939,19,36,55,16,5,4,19,23,101,Home
2002,20200428,W,0.419,0.415584416,0.444,0.793,16,33,49,16,3,6,14,34,99,Away
2002,20200441,W,0.42,0.40625,0.471,0.757,18,31,49,21,7,7,21,26,104,Home
2002,20200461,L,0.42,0.452054795,0.267,0.739,24,26,50,18,5,6,19,25,95,Away
2002,20200469,W,0.427,0.414285714,0.6,0.905,11,32,43,15,7,5,15,20,86,Away
2002,20200486,W,0.447,0.476923077,0.273,0.903,12,34,46,20,8,9,15,16,99,Home
2002,20200496,L,0.393,0.388059701,0.412,0.815,8,34,42,19,5,5,7,20,95,Away
2002,20200505,W,0.441,0.461538462,0.333,0.85,23,25,48,18,9,6,11,17,104,Away
2002,20200519,L,0.475,0.507462687,0.308,0.857,14,23,37,23,8,4,16,24,104,Away
2002,20200536,L,0.402,0.416666667,0.35,0.75,24,30,54,21,7,6,13,26,108,Home
2002,20200552,W,0.453,0.48,0.273,0.844,13,38,51,19,4,12,12,21,108,Home
2002,20200565,W,0.452,0.486842105,0.294,0.857,22,27,49,26,7,4,15,22,107,Home
2002,20200582,L,0.319,0.346153846,0.188,0.708,25,29,54,21,8,5,18,14,80,Home
2002,20200602,W,0.55,0.588235294,0.333,0.88,11,24,35,23,7,4,13,22,114,Away
2002,20200605,W,0.514,0.508196721,0.545,0.806,12,35,47,21,4,6,14,21,105,Home
2002,20200623,W,0.554,0.611111111,0.182,0.778,10,29,39,26,6,7,14,19,108,Home
2002,20200642,L,0.376,0.388059701,0.333,0.6,16,33,49,15,8,5,19,23,88,Away
2002,20200664,L,0.427,0.459459459,0.125,0.852,11,24,35,18,10,3,13,19,94,Away
2002,20200674,L,0.433,0.452054795,0.353,0.852,13,28,41,25,4,3,18,31,107,Away
2002,20200688,W,0.464,0.478873239,0.385,0.783,16,26,42,24,12,6,8,24,101,Home
2002,20200704,L,0.443,0.454545455,0.385,0.727,12,33,45,19,5,4,13,24,99,Home
2002,20200711,W,0.476,0.461538462,0.526,0.839,11,30,41,19,11,2,17,15,116,Away
2002,20200723,W,0.589,0.639344262,0.333,0.697,3,43,46,19,8,1,21,18,113,Away
2002,20200732,W,0.419,0.448717949,0.267,0.818,16,37,53,16,12,7,13,22,118,Away
2002,20200751,L,0.398,0.428571429,0.286,0.643,19,31,50,18,8,6,14,20,102,Away
2002,20200770,L,0.449,0.492537313,0.318,0.714,24,32,56,25,1,8,15,24,117,Home
2002,20200777,L,0.452,0.5,0.167,0.909,12,29,41,24,8,8,22,22,98,Away
2002,20200791,W,0.418,0.411764706,0.462,0.821,32,30,62,20,6,14,17,15,111,Home
2002,20200804,W,0.46,0.472222222,0.4,0.829,17,43,60,21,7,8,13,18,115,Home
2002,20200811,W,0.358,0.366197183,0.3,0.846,13,30,43,18,15,4,17,21,94,Away
2002,20200830,W,0.438,0.432432432,0.467,0.821,16,31,47,24,11,6,11,23,108,Away
2002,20200849,W,0.398,0.422535211,0.25,0.719,19,30,49,15,6,8,8,24,92,Home
2002,20200870,W,0.544,0.615384615,0.214,0.75,8,32,40,22,5,9,16,20,107,Home
2002,20200882,L,0.455,0.485714286,0.333,0.731,14,22,36,25,10,4,12,23,105,Away
2002,20200896,L,0.528,0.541666667,0.471,0.816,12,40,52,26,4,3,21,25,133,Away
2002,20200905,L,0.5,0.508196721,0.471,0.731,13,29,42,18,5,2,12,27,105,Away
2002,20200920,W,0.494,0.507462687,0.45,0.692,19,39,58,29,7,7,20,24,113,Home
2002,20200942,L,0.464,0.543859649,0.296,0.875,12,28,40,27,4,3,13,18,114,Home
2002,20200947,W,0.481,0.5,0.4,0.824,8,32,40,23,5,6,18,15,94,Away
2002,20200969,L,0.362,0.381578947,0.278,0.692,19,29,48,16,12,7,15,17,91,Away
